rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,phone_number,soc_sec_id,day,month,year,match_id
1605,jacob,dickson,5,schomburgk street,,cranbourne,5108,nsw,,2688812,26,10,1948,1605
1606,imogen,,15,badimara street,,ayr,5291,wa,08 72479332,6831223,21,10,1913,1606
1607,ellen,moore,321,beeston street,,surfers paradise,2322,qld,04 76986895,9674215,03,07,1941,1607
1608,alison,perry,9,sexton street,barrain portion,coogee,3138,act,08 55398931,3021751,28,05,1917,1608
1609,,carter,4,hodgkinson street,,middle park,3199,,03 39206979,4047035,05,10,1927,1609
1610,ridley,murdock,1,halford crescent,,elizabeth north,2614,nsw,07 42683877,1207816,29,04,1947,1610
1611,cooper,flowers,11,goldfinch circuit,barton,west melbourne,2191,nsw,02 42679330,3754364,01,05,1953,1611
1612,hannah,chambers,50,mcclure street,,penguin,6008,tas,07 92110885,5970741,28,02,1914,1612
1613,harrison,kapsiotis,9999,gilbert street,,randwick,7310,vic,03 98533920,1191989,11,05,1978,1613
1614,james,williams,68,brunswick circuit,,shepparton,2232,,07 99032890,8442639,,,,1614
1615,holly,urosevic,29,aspinall street,,malvern east,3124,qld,07 51436534,9700389,17,01,1913,1615
1616,lachlan,foong,116,hall place,,brunswick west,3195,nsw,07 09538706,9605680,12,10,1995,1616
1617,kiria,clifford,40,caladenia street,corcoran,parkwood,3178,wa,,7477764,25,07,1908,1617
1618,michael,carrington,140,rubbo crescent,,evatt,2165,nsw,08 33816661,8247134,22,06,1938,1618
1619,mitchell,corbin,132,petterd street,,naremburn,3057,vic,08 95795222,6763057,11,01,1900,1619
1620,jett,scholz,155,hurley street,,ganmain,7051,vic,07 67425553,1674280,30,06,1996,1620
1621,nicholas,webster,17,,,surfside,4816,tas,02 02294279,5411906,06,09,1909,1621
1622,lukas,iles,38,lexcen avenue,the old parish hall,medina,3173,sa,04 14794697,4105361,01,02,1951,1622
1623,brody,williams,9,gascoyne circuit,rossleigh park,thornbury,6157,vic,04 79614339,2621179,25,10,1975,1623
1624,krystin,rugari,2,totterdell street,aurania,quakers hill,6230,qld,04 81423263,7240671,23,04,1927,1624
1625,tahni,king,79,starke street,fairview,bellingen,3788,nsw,04 05949822,7070147,07,05,1971,1625
1626,tasman,briggs,26,maltby circuit,,willetton,4701,vic,07 67042370,7797809,04,04,1968,1626
1627,natalee,avakian,500,schubert place,,perth,2066,,07 78569345,7865196,18,01,1923,1627
1628,zali,mastoros,435,,,wanneroo,2540,vic,,7713301,19,10,1919,1628
1629,adam,lilley,5,bardolph street,cornwall,whyalla stuart,6022,nsw,03 42097412,7444377,04,10,1917,1629
1630,liam,gale dame,18,john james hospital,,subiaco,2913,nsw,04 59792905,5794974,20,11,1963,1630
1631,leo,loy,356,builder crescent,the valley,forest hill,3505,nsw,08 60197827,6829724,15,05,1952,1631
1632,harrison,hasenkam,31,schinckel place,,orbost,2076,vic,04 02664533,9367296,19,10,1973,1632
1633,tyron,falloon,150,de mestre place,ebony's retreat,lower templestowe,2257,wa,07 44117551,9861419,03,11,1957,1633
1634,dylan,gaudry,2,tanumbirini street,,,4700,wa,08 34444291,8914695,09,04,1963,1634
1635,gabriel,picard,53,port jackson circuit,red dog ret,birrong,6163,nsw,02 16962478,8361113,07,01,1983,1635
1636,chelsea,,104,torrens street,,millner,6100,qld,04 13528025,8127893,23,06,1910,1636
1637,emiily,bowen,25,pasley place,,mount low,4601,vic,02 00136303,3534608,23,05,1944,1637
1638,ethan,randall,25,ellerston avenue,fairfield,newtown,2022,vic,02 12090064,8841964,11,09,1957,1638
1639,david,gordon,7,dalziel street,,bendigo,2850,vic,08 50742047,3626807,,,,1639
1640,liana,morton,15,investigator street,,arundel,2293,qld,02 99775075,5141391,29,09,1962,1640
1641,nathan,christie,28,churchill way,the stock,kingston,2372,wa,04 27596048,3347906,03,03,1978,1641
1642,jade,tiller,5,stieglitz circuit,villa 13,mayfield,2655,nsw,07 38288025,1252099,20,11,1916,1642
1643,tori,morrison,11,brigalow street,elgin,emerald,2905,,08 50158744,6219125,29,10,1931,1643
1644,sarah,penry,12,burkitt street,cairns corporate tower,cloverdale,2450,vic,04 76869021,2216903,28,12,1993,1644
1645,alyssa,mcarthur,63,crowther place,sugarland garden,norlane,2160,nsw,08 10021502,3181077,18,07,1987,1645
1646,bailey,french,11,roxon place,two creeks,gosford east,3152,nsw,07 08871510,8520549,16,10,1916,1646
1647,james,blackman,6,,,edens landing,4109,vic,02 10247026,1336853,16,05,1964,1647
1648,isabel,,25,giles street,phulbani,miami,2450,sa,04 19449058,5829913,20,08,1998,1648
1649,charlotte,kenny,42,badcoe street,,surrey hills,4516,,03 47493273,2135675,16,03,1983,1649
1650,riley,leon,506,holder street,,dicky beach,5290,vic,07 78113281,3457709,25,02,1937,1650
1651,chelsea,tomkins,48,brereton street,,bonnyrigg,3280,,03 50262502,7492295,19,02,1971,1651
1652,stephanie,clarke,18,temperley street,,whale beach,3141,nsw,03 47534132,6331516,30,03,1991,1652
1653,isabella,jansen,54,o'hara close,,hope valley,6105,qld,02 55586170,8147116,26,03,1984,1653
1654,neneh,johns,4,pearse place,,kalgoorlie,3782,vic,08 82973369,9324284,14,12,1995,1654
1655,evan,,32,mcquade close,monterey keys,karrinyup,3072,nsw,08 85166352,5127695,09,01,1902,1655
1656,ayla,pinzone,3,vest place,,dimboola,4109,wa,03 99208764,3772378,13,10,1945,1656
1657,joshua,cantarella,34,hartigan street,,dingley village,2590,vic,04 53940606,8711982,14,06,1928,1657
1658,sean,whitton,21,fawsitt place,binyara farm,alma bay,4701,qld,04 64049702,6954080,19,12,1943,1658
1659,cameron,nelson,19,swanton street,,broken hill,2540,nsw,,5484365,,,,1659
1660,noah,pye,11,elkedra close,,narrabri,2582,tas,07 39342342,2852721,13,07,1950,1660
1661,luca,schultz,49,,ratho road,armidale,2134,qld,04 72501398,7409404,10,08,1977,1661
1662,ciaran,mulder,35,kerferd street,,dee why,2148,nsw,02 30080611,8653403,03,04,1983,1662
1663,jasmyn,green,10,coningham street,,milperra,4507,qld,02 02770775,1665634,28,09,1906,1663
1664,amy,speight,28,parer street,,springwood,5023,nsw,02 85379856,6608325,20,05,1987,1664
1665,bailey,murphy,90,lampard circuit,adeline,east preston,3199,sa,03 72022799,5315413,31,03,1922,1665
1666,lynae,inches,32,tauss place,,kergunyah,3934,nsw,03 07155687,2893554,27,11,1991,1666
1667,mackenzi,schubert,78,doonkuna street,,cowangie,3125,nsw,04 55090802,7291383,23,03,1900,1667
1668,georgia,boylan,8,carrington street,,boyne island,3187,qld,03 69059128,5655249,09,06,1911,1668
1669,tom,heathcote,172,blackwell circuit,,coorparoo,2529,qld,02 90523144,9167290,19,01,1984,1669
1670,charlie,duncombe,5,blanc court,,warnbro,2125,qld,03 45982446,7795031,08,02,1997,1670
1671,david,remtulla,28,miller street,,morphett vale,2234,qld,08 04780434,1532561,28,04,1935,1671
1672,adam,lam,614,mountain creek road,,milsons point,4552,qld,08 68650094,7881839,14,07,1980,1672
1673,james,childs,557,caley crescent,,crookwell,2251,vic,07 54986425,4283305,09,07,1982,1673
1674,,davies,614,cotter road,,churchill,2088,qld,08 30087973,1254704,18,09,1960,1674
1675,isabella,shillabeer,2233,berne crescent,,cotswold hills,4306,qld,03 68893561,6401608,25,07,1935,1675
1676,james,branson,8,burkitt street,,toowoomba,2852,vic,02 83949883,9677337,,,,1676
1677,brodee,catford,23,hardman street,rosehill,miami,2068,qld,03 27994464,2103076,08,12,1953,1677
1678,harrison,stanton,87,butterley place,,toowoomba,2440,nsw,07 44355047,7844836,14,10,1992,1678
1679,makenzi,adams,5,dirrawan garden,henry kendall vlge,west beach,3137,tas,08 22587390,4204086,09,04,1994,1679
1680,,grant,51,wettenhall circuit,mookaroo,warwick,3178,wa,08 54411770,9486593,,,,1680
1681,benjamin,spearman,29,taronga place,rowethorpe,kuttabul,812,nsw,03 99649513,3441286,17,09,1945,1681
1682,ethan,zilm,12,norrish place,oakhill,swanbourne,2093,wa,03 53902662,9730654,25,02,1982,1682
1683,finn,johncock,56,theodore street,,jannali,2146,nsw,07 87992660,7418089,13,05,1901,1683
1684,paris,pirone,15,darwinia terrace,,queanbeyan,4340,,07 63270258,4831514,17,03,1995,1684
1685,giuliana,clifford,33,,brighton apartments,ocean grove,4017,,07 91046969,2185263,,,,1685
1686,freya,brown,2,want place,haining,caversham,3165,nsw,04 32686746,1860375,,,,1686
1687,zane,riley,23,lyttleton crescent,flt 6,orange,3012,tas,08 63118624,3315305,04,06,1952,1687
1688,campbell,campbell,15,capertee place,log cabin vlge,the patch,4218,wa,04 92978093,9247709,16,06,1915,1688
1689,holly,parkinson,1,matina street,wrara,mordialloc,0,nsw,07 24750333,1043415,12,10,1912,1689
1690,tanar,white,57,bolali place,camp hill,the oaks,2611,nsw,07 99764732,4135767,20,01,1925,1690
1691,alessia,karavas,28,connelly place,,summer hill,5253,vic,02 88491173,7356183,26,11,1975,1691
1692,connor,hamilton,29,carleton street,minto farm,kapunda,2526,sa,02 20360192,1208342,30,09,1932,1692
1693,ella,sellick,32,meehan garden,,mansfield park,0,qld,03 69490320,8209431,06,08,1993,1693
1694,lachlan,schwarz,14,alpen street,,,6076,qld,08 84756005,4402039,14,02,1914,1694
1695,samuel,ellaway,17,chandler street,buckenderra,north haven,2099,qld,03 56186365,4085369,30,08,1909,1695
1696,sophie,chapman,38,corinna street,royal albert apartments,westbury,2747,nsw,07 66288298,1532991,15,02,1988,1696
1697,jayme,stuart,31,haddon street,brentwood village,north rocks,2770,nsw,02 27781550,1382363,25,02,1999,1697
1698,ebony,johnstone,40,hughes crescent,willow view,bacchus marsh,2204,nsw,04 57321196,9412047,02,11,1931,1698
1699,michael,granger,4,ulm place,crown alotment,dandenong,4503,nsw,02 02117373,3623730,13,06,1929,1699
1700,annika,wauchope,204,streeton drive,,edge hill,4103,qld,07 63367568,9340380,10,03,1917,1700
1701,luke,jeffery,63,mckillop circuit,,glenmore park,2350,qld,02 54255804,2724318,18,08,1986,1701
1702,luka,markin,0,leahy close,kenilworth garden,hamilton,2103,qld,03 00747490,7230398,14,10,1928,1702
1703,benjamin,su,41,jaeger circuit,,tinaroo,5108,vic,03 63783951,2815662,30,06,1908,1703
1704,mia,dand,16,boobialla street,,browns plains,3936,nt,04 39594650,8023045,13,03,1922,1704
1705,cameron,heidenreich,1,shackleton circuit,,alstonville,2125,qld,02 64165258,7720452,02,03,1959,1705
1706,aimee,harrison,18,mcnicoll street,,belmont,6714,,02 23989122,1584127,12,04,1948,1706
1707,zebediah,davies,11,beasley street,,walcha,2232,,08 74930092,9209383,21,01,1900,1707
1708,matthew,vasey,52,hosking place,,inverlaw,2041,nsw,04 17170534,2865543,09,07,1914,1708
1709,joel,hinde,36,,,macksville,2204,nsw,08 92894874,1525164,16,11,1966,1709
1710,isabella,moore,4,booroondara street,,stafford,4119,qld,03 41555075,9489708,,,,1710
1711,flynn,scott,23,,,hunters hill,4074,nsw,04 86726908,3072629,14,02,1981,1711
1712,tynan,davis,1,tangari street,,rooty hill,6530,nsw,04 16276006,2638186,,,,1712
1713,kyle,rowland,13,hawdon street,,bellerive,3442,vic,03 69852737,4265561,26,11,1970,1713
1714,jade,alchin,3,allan street,grennan,watanobbi,6012,,08 32516268,2954283,15,04,1936,1714
1715,michelle,zulovic,8,john cleland crescent,raafa estate,guildford,3186,,02 76633848,3344927,26,09,1910,1715
1716,kimberly,elliott,35,jessup street,,burpengary,2641,vic,02 91386263,8474572,19,01,1947,1716
1717,liam,pascoe,26,langridge street,,merrylands,5473,nsw,08 83823004,3459870,22,05,1912,1717
1718,samara,fusek,68,nemarang crescent,,valentine,6069,sa,04 20531471,8643035,29,12,1948,1718
1719,,harmsworth,2,hallstrom circuit,peninsular village,footscray west,3146,,03 59311344,2508137,25,02,1916,1719
1720,hayley,hegarty,2,brand street,weemilah,deer park,4127,sa,02 36300836,1419675,23,11,1995,1720
1721,joshua,ross,68,lavery place,the grove,currajong,2873,nsw,02 44359813,4775876,19,08,1935,1721
1722,alisa,ransome,22,firbank close,the marsh,wanilla,2429,nsw,03 41314183,7823855,,,,1722
1723,taylah,clarke,7,bromby street,carinya,mount martha,3197,nsw,02 06528170,5858547,01,05,1926,1723
1724,matthew,dawson,11,yarrawonga street,,launceston south,4178,sa,,2092868,25,09,1983,1724
1725,chelsea,campain,31,lonsdale street,,curl curl,3183,vic,02 39241747,6817873,03,09,1977,1725
1726,matilda,gent,11,jardine street,,reynella,2263,nsw,03 43672598,5620272,23,07,1942,1726
1727,samantha,jones,643,conyers street,amplvia,bentleigh east,4717,vic,04 74571834,4802818,26,12,1953,1727
1728,jacob,bryer,42,,,new norfolk,2537,nsw,08 56403000,3889447,11,07,1942,1728
1729,brandon,jorgensen,90,derrington crescent,,pine mountain,5066,,07 92437716,4334340,14,04,1997,1729
1730,noah,hoyle,21,hart street,,ingle farm,2761,nsw,07 09126289,8309767,20,08,1903,1730
1731,blayke,mccann,32,empire circuit,,elanora,6515,nsw,02 61273274,1828273,09,09,1947,1731
1732,ella,basham,17,langridge street,flt 90,,2200,nsw,07 01554408,6684700,04,08,1912,1732
1733,riley,sheridan,41,dunstan street,tigh-na-brae,yamba,5038,sa,08 42968843,9254129,,,,1733
1734,karli,davies,13,baldwin drive,emmerton park,home hill,7250,,03 28519215,3795573,22,06,1902,1734
1735,jessica,slater,7,telopea park,maanjuro,balmain east,7321,sa,07 75291014,3642830,,,,1735
1736,brooklyn,paech,17,prichard circuit,carseldine garden,cloyna,4030,,,1000881,28,08,1971,1736
1737,william,martin,96,templestowe avenue,yambacoona,albany,2070,qld,08 36843710,3642009,26,02,1913,1737
1738,james,reed,26,holyman street,,westleigh,3806,wa,02 70602693,5126705,06,06,1929,1738
1739,jaslyn,mcintyre,41,namatjira drive,,o'connor,2340,vic,02 97466627,3781273,05,12,1937,1739
1740,alyssa,flood,9,mirning crescent,,york plains,2110,,08 78518173,3336267,30,12,1921,1740
1741,madison,falko,113,sturgeon street,birchwood,edmonton,3064,nsw,,5568824,09,04,1998,1741
1742,kristin,patterson,150,forsythe street,,ocean grove,5051,nsw,07 47605037,3020717,01,09,1985,1742
1743,bailey,lintner,38,mimosa close,,bayswater,4068,vic,02 21344765,7636122,,,,1743
1744,zachary,mcgee,14,wongoola close,,victoria point,3150,qld,07 18092324,2455643,,,,1744
1745,eliza,jewellers,12,warby place,,,3058,vic,08 45057886,4153226,,,,1745
1746,amelia,pointer,204,lamble place,,randwick,2144,nsw,08 69779139,5688678,29,05,1922,1746
1747,angelica,hume,3,langdon avenue,,templestowe,2630,vic,02 34566149,3619485,29,08,1953,1747
1748,joshua,palmer,11,thomson street,,crows nest,2216,vic,04 92374917,7128206,18,05,1919,1748
1749,ethan,martin,83,macfarland crescent,,muswellbrook,3109,nsw,07 03592472,9302430,03,05,1980,1749
1750,barnaby,swan,11,kanangra place,,camberwell,3747,,02 37489966,3249029,17,04,1910,1750
1751,vianca,richardson,6,southern cross drive,,granville,6030,nsw,07 00490918,3956460,09,09,1929,1751
1752,peter,sheridan,4940,jackie howe crescent,,south brisbane,6110,vic,02 84929108,7635155,30,07,1923,1752
1753,emiily,myles,21,brewster place,,bundanoon,2318,nsw,07 74309718,8392200,10,12,1974,1753
1754,madeline,cannon,35,richmond street,,chapel hill,2571,wa,04 20281932,6333289,01,06,1938,1754
1755,alana,jameson,32,paul coe crescent,,gelliondale,2233,wa,07 30938514,3375698,11,02,1996,1755
1756,bradley,duncan,21,scotney place,gin gen,belmore,4152,,07 41141658,6869129,10,04,1982,1756
1757,timothy,alexander,14,majura avenue,crompton downs,modbury,2063,nsw,03 65361313,4656580,01,01,1915,1757
1758,ashton,lamond,14,yanda street,,narangba,6020,qld,,6012264,04,07,1994,1758
1759,riley,marafioti,1,ellen place,yukana retirement village,brunswick,3095,vic,07 47602039,8526563,10,06,1935,1759
1760,nicola,antonio,26,crace street,glas caipin,stirling,2257,nsw,03 11242736,8403478,17,06,1985,1760
1761,malakai,smith,12,etheridge street,currawidgen cottage,upper lockyer,3125,qld,03 37284445,3259537,14,02,1906,1761
1762,madison,turtle,5,wells garden,flt 5,maroubra,2604,,02 00809326,2328824,13,09,1950,1762
1763,cameron,underwood,57,hood place,,south arm,4051,vic,02 58424479,3606878,01,05,1945,1763
1764,cooper,silins,22,dallachy street,,enfield,4740,vic,,8573437,,,,1764
1765,courtney,mormanis,174,richmond street,araluen west,atherton,3971,vic,,2676825,14,09,1983,1765
1766,james,hunter,83,whiteley street,,mentone,3523,wa,02 12169566,8743655,27,08,1912,1766
1767,jack,deckert,49,marr street,,yea,5211,nsw,02 80752224,7183257,03,10,1973,1767
1768,,drennan,4,schlam place,greenacres,north melbourne,2440,vic,,8348652,19,05,1996,1768
1769,samantha,hodder,10,hallstrom circuit,,artarmon,6112,nsw,08 19738160,7495223,25,01,1911,1769
1770,eliza,simon,23,jackie howe crescent,,elwood,6112,nsw,03 69354522,9710954,09,06,1956,1770
1771,rachel,cox,137,duggan street,,maryland,2745,sa,07 30874186,1186636,01,03,1952,1771
1772,mia,woodward,7,,,bodallin north,4352,nsw,07 37678667,7685216,30,10,1958,1772
1773,adam,schwarz,13,beasley street,,bendigo,4865,nsw,04 28208891,3108606,20,02,1964,1773
1774,mitchell,moody,34,leslie street,dungiven,beacon hill,6210,nsw,02 04778393,1649383,18,02,1922,1774
1775,jemima,lahtz,140,massey street,,cloverdale,3156,vic,02 23694251,7070262,05,11,1914,1775
1776,oscar,pettersen,20,,,kingston se,2880,nsw,03 25590501,5283683,15,11,1980,1776
1777,flynn,beadnell,4,dunlop street,akaroa,alford,6423,qld,04 02429253,3792467,17,11,1955,1777
1778,peter,reid,3,hicks street,,drummoyne,4650,sa,04 14345253,3101183,,,,1778
1779,alessandria,softley,3910,mcguiness place,,beenleigh,3032,nsw,04 86575597,8249234,16,11,1982,1779
1780,joshua,dicker,209,gibbons street,,kew,3450,sa,03 34097628,6881033,13,07,1916,1780
1781,lachlan,jacobs,0,bamford street,,bayview heights,4151,qld,,5414499,19,04,1992,1781
1782,michael,bishop,13,britten-jones drive,phyllis steward,mascot,6026,qld,08 26652155,6233190,07,12,1948,1782
1783,blake,disisto,2,mcculloch street,northview,taylors lakes,7248,,03 06536466,3470891,,,,1783
1784,daniel,templer,61,denison street,,huntly,2037,nsw,,2294575,08,06,1969,1784
1785,chase,connell,80,stockdale street,,boambee,3149,,03 31291576,5081534,21,08,1952,1785
1786,charlee,hogwood,6,ballumbir street,locn 3393,viveash,6027,nsw,03 10773273,8602668,,,,1786
1787,solomon,kerr,16,dunstan street,,frankston,3184,qld,08 29817056,1006435,03,11,1987,1787
1788,amber,vanzetti,87,bacchus circuit,violet hill,mount morgan,4078,vic,08 28188089,5299608,02,04,1935,1788
1789,timothy,wilson,7,atherton street,,bray park,2478,nsw,02 90523015,6463529,,,,1789
1790,kiana,white,46,carr crescent,apt 3,deeragun,2619,qld,07 51804249,5954754,14,08,1914,1790
1791,cooper,higgins,4,melrose drive,,hunters hill,2218,vic,08 21589695,2824503,16,08,1943,1791
1792,annabella,white,42,buckley circuit,,duncraig,3806,vic,07 64178847,3244976,03,04,1980,1792
1793,charlie,thomson,22,attiwell circuit,,swifts creek,2315,qld,02 41748561,2256617,03,08,1998,1793
1794,aleesha,davis,162,wilshire street,st francis vlge,booragoon,3350,vic,03 89197741,3567086,20,09,1906,1794
1795,andrew,galpin,3,sturt avenue,worragrove,endeavour hills,4225,qld,02 97454560,6039023,01,11,1959,1795
1796,blake,turkiewicz,4,mcclelland avenue,southport village,rosebud,2194,vic,04 77557729,9796488,24,01,1944,1796
1797,teagan,probert,48,boyland close,the ranch,dumbalk,4670,sa,08 17068626,8039127,02,08,1904,1797
1798,jordan,d'onofrio,24,rushbrook circuit,flt 6,mittagong,2031,sa,02 95073647,6872601,22,05,1930,1798
1799,ellouise,van hooff,15,kosciusko avenue,,port kembla,6069,vic,07 68274325,6721981,17,12,1987,1799
1800,joshua,benford,21,currong flats,,west launceston,4226,,08 28445962,6980009,15,10,1969,1800
1801,rachel,wright,1,sprent street,,tuart hill,4065,nsw,03 68798387,6028262,,,,1801
1802,james,blazely,56,beaurepaire crescent,donside,croydon park,2795,vic,07 86486186,8659251,07,09,1915,1802
1803,amy,lloyd,1,broinowski place,eastern end,oak flats,2073,vic,02 46110492,9239142,21,01,1991,1803
1804,thomas,osborne,141,fred lane crescent,,brunswick,2304,qld,07 43998871,1087068,01,07,1924,1804
1805,kydan,marshall,728,hawkesbury crescent,mereton,arncliffe,2108,wa,07 65394441,8428534,27,04,1938,1805
1806,trevor,gardiner,54,statton street,,north rockhampton,2085,nsw,03 74109198,7579455,31,08,1911,1806
